id	category	name	provided_by	knowledge_source
UMLS:C0058129	biolink:ChemicalEntity	dihydroxyacetone sulfate	ERBB2_direct_ara-explanatory.json	
UMLS:C0062565	biolink:ChemicalEntity	herbimycin	ERBB2_direct_ara-explanatory.json	
UMLS:C0086222	biolink:ChemicalEntity	Enhancer of transcription	ERBB2_direct_ara-explanatory.json	
UMLS:C0086860	biolink:ChemicalEntity	Promoter	ERBB2_direct_ara-explanatory.json	
UMLS:C0127082	biolink:ChemicalEntity	Interstitial Collagenase	ERBB2_direct_ara-explanatory.json	
UMLS:C0142710	biolink:ChemicalEntity	Sn 38	ERBB2_direct_ara-explanatory.json	
UMLS:C0162326	biolink:ChemicalEntity	DNA Sequence	ERBB2_direct_ara-explanatory.json	
UMLS:C0162327	biolink:ChemicalEntity	RNA Sequence	ERBB2_direct_ara-explanatory.json	
UMLS:C0168424	biolink:ChemicalEntity	tensin	ERBB2_direct_ara-explanatory.json	
UMLS:C0178555	biolink:ChemicalEntity	chemical cofactor	ERBB2_direct_ara-explanatory.json	
UMLS:C0220806	biolink:ChemicalEntity	Chemicals	ERBB2_direct_ara-explanatory.json	
UMLS:C0239059	biolink:ChemicalEntity	Cigarette smoke (substance)	ERBB2_direct_ara-explanatory.json	
UMLS:C0243076	biolink:ChemicalEntity	antagonists	ERBB2_direct_ara-explanatory.json	
UMLS:C0243077	biolink:ChemicalEntity	inhibitors	ERBB2_direct_ara-explanatory.json	
UMLS:C0301363	biolink:ChemicalEntity	5-Trimethoxyamphetamine	ERBB2_direct_ara-explanatory.json	
UMLS:C0304497	biolink:ChemicalEntity	Cytotoxic agent (product)	ERBB2_direct_ara-explanatory.json	
UMLS:C0383365	biolink:ChemicalEntity	amole Agave lecheguilla extract	ERBB2_direct_ara-explanatory.json	
UMLS:C0440438	biolink:ChemicalEntity	Mouse epithelium	ERBB2_direct_ara-explanatory.json	
UMLS:C0443354	biolink:ChemicalEntity	Analyte	ERBB2_direct_ara-explanatory.json	
UMLS:C0443985	biolink:ChemicalEntity	Flinders medical centre-7 marker	ERBB2_direct_ara-explanatory.json	
UMLS:C0456981	biolink:ChemicalEntity	Specific antigen	ERBB2_direct_ara-explanatory.json	
UMLS:C0522259	biolink:ChemicalEntity	Antihormone	ERBB2_direct_ara-explanatory.json	
UMLS:C0677808	biolink:ChemicalEntity	ERB-38 Immunotoxin	ERBB2_direct_ara-explanatory.json	
UMLS:C0678133	biolink:ChemicalEntity	Taxol	ERBB2_direct_ara-explanatory.json	
UMLS:C0713465	biolink:ChemicalEntity	Cam, topical lotion	ERBB2_direct_ara-explanatory.json	
UMLS:C0721226	biolink:ChemicalEntity	Kato	ERBB2_direct_ara-explanatory.json	
UMLS:C0723181	biolink:ChemicalEntity	Sss	ERBB2_direct_ara-explanatory.json	
UMLS:C0729502	biolink:ChemicalEntity	Chemotherapeutic agent	ERBB2_direct_ara-explanatory.json	
UMLS:C0796349	biolink:ChemicalEntity	Chromosome 17 Short Arm	ERBB2_direct_ara-explanatory.json	
UMLS:C0876248	biolink:ChemicalEntity	Immunotherapeutic agent	ERBB2_direct_ara-explanatory.json	
UMLS:C0879338	biolink:ChemicalEntity	Interleukin-12 Gene	ERBB2_direct_ara-explanatory.json	
UMLS:C0879396	biolink:ChemicalEntity	Zd1839	ERBB2_direct_ara-explanatory.json	
UMLS:C0912413	biolink:ChemicalEntity	Ptk 787	ERBB2_direct_ara-explanatory.json	
UMLS:C1121657	biolink:ChemicalEntity	Sgmib	ERBB2_direct_ara-explanatory.json	
UMLS:C1134558	biolink:ChemicalEntity	Chinese Herbs	ERBB2_direct_ara-explanatory.json	
UMLS:C1171350	biolink:ChemicalEntity	kinase inhibitor [EPC]	ERBB2_direct_ara-explanatory.json	
UMLS:C1337080	biolink:ChemicalEntity	Ku Protein	ERBB2_direct_ara-explanatory.json	
UMLS:C1377705	biolink:ChemicalEntity	Preservative free ingredient	ERBB2_direct_ara-explanatory.json	
UMLS:C1384663	biolink:ChemicalEntity	Gw572016	ERBB2_direct_ara-explanatory.json	
UMLS:C1440607	biolink:ChemicalEntity	Estrogen+Progesterone receptor	ERBB2_direct_ara-explanatory.json	
UMLS:C1443775	biolink:ChemicalEntity	Epidermal growth factor receptor inhibitor (product)	ERBB2_direct_ara-explanatory.json	
UMLS:C1449695	biolink:ChemicalEntity	Procyanidins	ERBB2_direct_ara-explanatory.json	
UMLS:C1510800	biolink:ChemicalEntity	Adenovirus Vector	ERBB2_direct_ara-explanatory.json	
UMLS:C1510932	biolink:ChemicalEntity	Progesterone Antagonist	ERBB2_direct_ara-explanatory.json	
UMLS:C1511518	biolink:ChemicalEntity	Copy Number Polymorphism	ERBB2_direct_ara-explanatory.json	
UMLS:C1511767	biolink:ChemicalEntity	Dendritic Cell Vaccine	ERBB2_direct_ara-explanatory.json	
UMLS:C1513403	biolink:ChemicalEntity	Molecular Target	ERBB2_direct_ara-explanatory.json	
UMLS:C1514521	biolink:ChemicalEntity	Prostatic Tissue	ERBB2_direct_ara-explanatory.json	
UMLS:C1515923	biolink:ChemicalEntity	Alpha Particle Emitter	ERBB2_direct_ara-explanatory.json	
UMLS:C1516561	biolink:ChemicalEntity	Cis-Acting Sequence	ERBB2_direct_ara-explanatory.json	
UMLS:C1519313	biolink:ChemicalEntity	Signal Transduction Inhibitor	ERBB2_direct_ara-explanatory.json	
UMLS:C1519315	biolink:ChemicalEntity	Signaling Molecule	ERBB2_direct_ara-explanatory.json	
UMLS:C1520007	biolink:ChemicalEntity	Viral Vector	ERBB2_direct_ara-explanatory.json	
UMLS:C1520145	biolink:ChemicalEntity	Whole Cell Vaccine	ERBB2_direct_ara-explanatory.json	
UMLS:C1520690	biolink:ChemicalEntity	16q	ERBB2_direct_ara-explanatory.json	
UMLS:C1520755	biolink:ChemicalEntity	17q	ERBB2_direct_ara-explanatory.json	
UMLS:C1522558	biolink:ChemicalEntity	Recombinant Monocyte Chemoattractant Protein-1	ERBB2_direct_ara-explanatory.json	
UMLS:C1550099	biolink:ChemicalEntity	Sediment	ERBB2_direct_ara-explanatory.json	
UMLS:C1568660	biolink:ChemicalEntity	Pd 0332991	ERBB2_direct_ara-explanatory.json	
UMLS:C1588750	biolink:ChemicalEntity	Complex B	ERBB2_direct_ara-explanatory.json	
UMLS:C1611640	biolink:ChemicalEntity	therapeutic agent	ERBB2_direct_ara-explanatory.json	
UMLS:C2926735	biolink:ChemicalEntity	Duration	ERBB2_direct_ara-explanatory.json	
UMLS:C3146228	biolink:ChemicalEntity	HER-2/neu Intracellular Domain Protein	ERBB2_direct_ara-explanatory.json	
UMLS:C3273696	biolink:ChemicalEntity	TrasGEX	ERBB2_direct_ara-explanatory.json	
UMLS:C3642299	biolink:ChemicalEntity	Dn24-02	ERBB2_direct_ara-explanatory.json	
UMLS:C3890596	biolink:ChemicalEntity	Compound Kushen Injection	ERBB2_direct_ara-explanatory.json	
UMLS:C3896705	biolink:ChemicalEntity	NeuVax	ERBB2_direct_ara-explanatory.json	
UMLS:C4527316	biolink:ChemicalEntity	Chimeric Antigen Receptor T-cells	ERBB2_direct_ara-explanatory.json	
UMLS:C4683804	biolink:ChemicalEntity	Anti-HER2-vc0101 ADC PF-06804103	ERBB2_direct_ara-explanatory.json	
UMLS:C4704928	biolink:ChemicalEntity	Antibody-Drug Conjugates	ERBB2_direct_ara-explanatory.json	
UMLS:C4733270	biolink:ChemicalEntity	cipatinib	ERBB2_direct_ara-explanatory.json	
UMLS:C4744344	biolink:ChemicalEntity	Anti-HER2 Antibody-drug Conjugate	ERBB2_direct_ara-explanatory.json	
UniProtKB:O14920	biolink:ChemicalEntity	IKBKB	ERBB2_direct_ara-explanatory.json	
UniProtKB:O15524	biolink:ChemicalEntity	SOCS1	ERBB2_direct_ara-explanatory.json	
UniProtKB:O95470	biolink:ChemicalEntity	SGPL1	ERBB2_direct_ara-explanatory.json	
UniProtKB:P00915	biolink:ChemicalEntity	CA1	ERBB2_direct_ara-explanatory.json	
UniProtKB:P01308	biolink:ChemicalEntity	INS	ERBB2_direct_ara-explanatory.json	
UniProtKB:P01574	biolink:ChemicalEntity	IFNB1	ERBB2_direct_ara-explanatory.json	
UniProtKB:P04070	biolink:ChemicalEntity	PROC	ERBB2_direct_ara-explanatory.json	
UniProtKB:P04141	biolink:ChemicalEntity	CSF2	ERBB2_direct_ara-explanatory.json	
UniProtKB:P04818	biolink:ChemicalEntity	TYMS	ERBB2_direct_ara-explanatory.json	
UniProtKB:P05231	biolink:ChemicalEntity	IL6	ERBB2_direct_ara-explanatory.json	
UniProtKB:P07711	biolink:ChemicalEntity	CTSL	ERBB2_direct_ara-explanatory.json	
UniProtKB:P09211	biolink:ChemicalEntity	GSTP1	ERBB2_direct_ara-explanatory.json	
UniProtKB:P09467	biolink:ChemicalEntity	FBP1	ERBB2_direct_ara-explanatory.json	
UniProtKB:P12004	biolink:ChemicalEntity	PCNA	ERBB2_direct_ara-explanatory.json	
UniProtKB:P15531	biolink:ChemicalEntity	NME1	ERBB2_direct_ara-explanatory.json	
UniProtKB:P19235	biolink:ChemicalEntity	EPOR	ERBB2_direct_ara-explanatory.json	
UniProtKB:P19838	biolink:ChemicalEntity	NFKB1	ERBB2_direct_ara-explanatory.json	
UniProtKB:P19971	biolink:ChemicalEntity	TYMP	ERBB2_direct_ara-explanatory.json	
UniProtKB:P24385	biolink:ChemicalEntity	CCND1	ERBB2_direct_ara-explanatory.json	
UniProtKB:P28300	biolink:ChemicalEntity	LOX	ERBB2_direct_ara-explanatory.json	
UniProtKB:P29992	biolink:ChemicalEntity	GNA11	ERBB2_direct_ara-explanatory.json	
UniProtKB:P31749	biolink:ChemicalEntity	AKT1	ERBB2_direct_ara-explanatory.json	
UniProtKB:P37058	biolink:ChemicalEntity	HSD17B3	ERBB2_direct_ara-explanatory.json	
UniProtKB:P40925	biolink:ChemicalEntity	MDH1	ERBB2_direct_ara-explanatory.json	
UniProtKB:P41252	biolink:ChemicalEntity	IARS1	ERBB2_direct_ara-explanatory.json	
UniProtKB:P45983	biolink:ChemicalEntity	MAPK8	ERBB2_direct_ara-explanatory.json	
UniProtKB:P50583	biolink:ChemicalEntity	NUDT2	ERBB2_direct_ara-explanatory.json	
UniProtKB:Q7L266	biolink:ChemicalEntity	ASRGL1	ERBB2_direct_ara-explanatory.json	
UniProtKB:Q86W56	biolink:ChemicalEntity	PARG	ERBB2_direct_ara-explanatory.json	
UniProtKB:Q99836	biolink:ChemicalEntity	MYD88	ERBB2_direct_ara-explanatory.json	
UniProtKB:Q9UBF8	biolink:ChemicalEntity	PI4KB	ERBB2_direct_ara-explanatory.json	
UniProtKB:Q9Y251	biolink:ChemicalEntity	HPSE	ERBB2_direct_ara-explanatory.json	
UniProtKB:Q9Y5Y6	biolink:ChemicalEntity	ST14	ERBB2_direct_ara-explanatory.json	
VANDF:4021546	biolink:ChemicalEntity	Anthelmintics	ERBB2_direct_ara-explanatory.json	
VANDF:4021646	biolink:ChemicalEntity	Immunoglobulins	ERBB2_direct_ara-explanatory.json	
VANDF:4021759	biolink:ChemicalEntity	Glucocorticoids	ERBB2_direct_ara-explanatory.json	
VANDF:4021891	biolink:ChemicalEntity	Bicarbonates	ERBB2_direct_ara-explanatory.json	
VANDF:4025247	biolink:ChemicalEntity	Fenretinide	ERBB2_direct_ara-explanatory.json	
ttd.target:AGN-208397	biolink:ChemicalEntity	AGN-208397	ERBB2_direct_ara-explanatory.json	
ttd.target:AU105	biolink:ChemicalEntity	AU105	ERBB2_direct_ara-explanatory.json	
ttd.target:AVX901	biolink:ChemicalEntity	AVX901	ERBB2_direct_ara-explanatory.json	
ttd.target:Anti-CD3_and_anti-Her2/neu_bispecific_antibody-armed_activated_T_cells	biolink:ChemicalEntity	Anti-CD3 and anti-Her2/neu bispecific antibody-armed activated T cells	ERBB2_direct_ara-explanatory.json	
ttd.target:Anti-HER2_CAR-T	biolink:ChemicalEntity	Anti-HER2 CAR-T	ERBB2_direct_ara-explanatory.json	
ttd.target:Bevacizumab_+_Trastuzumab	biolink:ChemicalEntity	Bevacizumab + Trastuzumab	ERBB2_direct_ara-explanatory.json	
ttd.target:CAR-T_cells_targeting_HER2	biolink:ChemicalEntity	CAR-T cells targeting HER2	ERBB2_direct_ara-explanatory.json	
ttd.target:CART-HER-2	biolink:ChemicalEntity	CART-HER-2	ERBB2_direct_ara-explanatory.json	
ttd.target:HER-2-targeting_CAR_T_Cells	biolink:ChemicalEntity	HER-2-targeting CAR T Cells	ERBB2_direct_ara-explanatory.json	
ttd.target:HER-2_Protein_AutoVac	biolink:ChemicalEntity	HER-2 Protein AutoVac	ERBB2_direct_ara-explanatory.json	
ttd.target:HER2-CAR_T_Cells	biolink:ChemicalEntity	HER2-CAR T Cells	ERBB2_direct_ara-explanatory.json	
ttd.target:HER2-specific_CAR_T_cell	biolink:ChemicalEntity	HER2-specific CAR T cell	ERBB2_direct_ara-explanatory.json	
ttd.target:HER2-specific_T_cells	biolink:ChemicalEntity	HER2-specific T cells	ERBB2_direct_ara-explanatory.json	
ttd.target:HER2/neu_peptide_vaccine	biolink:ChemicalEntity	HER2/neu peptide vaccine	ERBB2_direct_ara-explanatory.json	
ttd.target:HER2p63-71_peptide_vaccine	biolink:ChemicalEntity	HER2p63-71 peptide vaccine	ERBB2_direct_ara-explanatory.json	
ttd.target:HM-78136B	biolink:ChemicalEntity	HM-78136B	ERBB2_direct_ara-explanatory.json	
ttd.target:Her2-targeted_autologous_T-cell_therapy	biolink:ChemicalEntity	Her2-targeted autologous T-cell therapy	ERBB2_direct_ara-explanatory.json	
ttd.target:MVA_HER-2_AutoVac	biolink:ChemicalEntity	MVA HER-2 AutoVac	ERBB2_direct_ara-explanatory.json	
ttd.target:Nelipepimut_S	biolink:ChemicalEntity	Nelipepimut S	ERBB2_direct_ara-explanatory.json	
ttd.target:Pazopanib_+_Tyverb/Tykerb	biolink:ChemicalEntity	Pazopanib + Tyverb/Tykerb	ERBB2_direct_ara-explanatory.json	
ttd.target:Recombinant_human_Erbb3_fragment_therapeutic_tumor_vaccine	biolink:ChemicalEntity	Recombinant human Erbb3 fragment therapeutic tumor vaccine	ERBB2_direct_ara-explanatory.json	
ttd.target:Sym013	biolink:ChemicalEntity	Sym013	ERBB2_direct_ara-explanatory.json	
ttd.target:Taxol/Paraplatin/Herceptin	biolink:ChemicalEntity	Taxol/Paraplatin/Herceptin	ERBB2_direct_ara-explanatory.json	
ttd.target:Trastuzumab_biosimilar	biolink:ChemicalEntity	Trastuzumab biosimilar	ERBB2_direct_ara-explanatory.json	
ttd.target:Tyverb/Tykerb	biolink:ChemicalEntity	Tyverb/Tykerb	ERBB2_direct_ara-explanatory.json	
ttd.target:VM-206	biolink:ChemicalEntity	VM-206	ERBB2_direct_ara-explanatory.json	
ttd.target:Zemab	biolink:ChemicalEntity	Zemab	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:123134714	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	(E)-N-[4-(3-Chloro-4-fluoroanilino)-7-[(3S)-oxolan-3-yl]oxyquinazolin-6-yl]-3-(dimethylamino)prop-2-enamide	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL3137343	biolink:NamedThing|biolink:ChemicalEntity	PEMBROLIZUMAB	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:9941306	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	Nelipepimut-S	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL1201606	biolink:NamedThing|biolink:ChemicalEntity	IBRITUMOMAB TIUXETAN	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:151194	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	Vatalanib	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL3707324	biolink:NamedThing|biolink:ChemicalEntity	UTOMILUMAB	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL2108581	biolink:NamedThing|biolink:ChemicalEntity	CATUMAXOMAB	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL2108342	biolink:NamedThing|biolink:ChemicalEntity	GEMTUZUMAB	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL2109399	biolink:NamedThing|biolink:ChemicalEntity	T-DM1	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL3545373	biolink:NamedThing|biolink:ChemicalEntity	ENOBLITUZUMAB	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL1201576	biolink:NamedThing|biolink:ChemicalEntity	RITUXIMAB	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL2108356	biolink:NamedThing|biolink:ChemicalEntity	PEGDINETANIB	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:134139631	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	(6S,12S,16Z)-6-[(2S)-Butan-2-yl]-12-(hydroxymethyl)-8-methylspiro[2-oxa-5,8,11,14-tetrazabicyclo[16.4.0]docosa-1(22),16,18,20-tetraene-9,1'-cyclopentane]-7,10,13-trione	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL1201506	biolink:NamedThing|biolink:ChemicalEntity	GEMTUZUMAB OZOGAMICIN	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL3545262	biolink:NamedThing|biolink:ChemicalEntity	SACITUZUMAB GOVITECAN	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:135398593	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	2'-Deoxyinosine	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:4843	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	Piracetam	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL3809172	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	CHEMBL3809172	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL2108684	biolink:NamedThing|biolink:ChemicalEntity	NELIPEPIMUT-S	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:44383942	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	N-[(2S,3R,4R,5R)-1-Cyclohexyl-3,4-dihydroxy-5-[[(1S)-2-hydroxy-2,3-dihydro-1H-inden-1-yl]carbamoyl]-6-methylheptan-2-yl]benzamide	ERBB2_direct_ara-explanatory.json	
CHEMBL.COMPOUND:CHEMBL3707227	biolink:NamedThing|biolink:ChemicalEntity	ATEZOLIZUMAB	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:5276744	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	(+)-Araguspongine C	ERBB2_direct_ara-explanatory.json	
PUBCHEM.COMPOUND:15000037	biolink:NamedThing|biolink:ChemicalEntity|biolink:MolecularEntity|biolink:SmallMolecule	Dragmacidin D	ERBB2_direct_ara-explanatory.json	
NCBIGene:1956	biolink:Gene	EGFR	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL810	biolink:ChemicalEntity	TEMOZOLOMIDE	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL514	biolink:ChemicalEntity	LOMUSTINE	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL88	biolink:ChemicalEntity	CYCLOPHOSPHAMIDE	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL428647	biolink:Drug	TAXOL	EGFR_direct_kp-chp.json	
CHEMBL.COMPOUND:CHEMBL53463	biolink:ChemicalEntity	DOXORUBICIN	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL888	biolink:Drug	GEMZAR	EGFR_direct_kp-chp.json	
CHEMBL.COMPOUND:CHEMBL1351	biolink:ChemicalEntity	CARBOPLATIN	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL1201583	biolink:ChemicalEntity	BEVACIZUMAB	EGFR_direct_ara-arax.json	
CHEMBL.COMPOUND:CHEMBL384467	biolink:Drug	DEXAMETHASONE	EGFR_direct_kp-chp.json	
CHEMBL.COMPOUND:CHEMBL513	biolink:ChemicalEntity	CARMUSTINE	EGFR_direct_ara-arax.json	
UniProtKB:Q12774	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	ARHGEF5 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q14344	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	GNA13 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q7Z6J4	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	FGD2 Hsap	EGFR_direct_ara-explanatory.json	
REACTO:REACTO_R-HSA-179837	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	EGFR	EGFR_direct_ara-explanatory.json	
UniProtKB:Q9Y4F1	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	FARP1 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q14185	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	DOCK1 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q3KR16	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	PLEKHG6 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q9H8V3	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	ECT2 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q12802	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	AKAP13 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:A5YM69	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	ARHGEF35 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:P11274	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	BCR Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q92608	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	DOCK2 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q8TER5	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	ARHGEF40 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q5JSL3	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	DOCK11 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q7Z628	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	NET1 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q9H7P9	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	PLEKHG2 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:O94989	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	ARHGEF15 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q96Q42	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	ALS2 Hsap	EGFR_direct_ara-explanatory.json	
REACTO:REACTO_R-HSA-182923	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	p-Y371-CBL	EGFR_direct_ara-explanatory.json	
UniProtKB:Q58EX7	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	PLEKHG4 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q15052	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	ARHGEF6 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q8IW93	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	ARHGEF19 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q96DR7	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	ARHGEF26 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:O43307	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	ARHGEF9 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q9H7D0	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	DOCK5 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q5JSP0	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	FGD3 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q9NXL2	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	ARHGEF38 Hsap	EGFR_direct_ara-explanatory.json	
UniProtKB:Q8IVF5	biolink:BiologicalEntity|biolink:ChemicalEntity|biolink:NamedThing|biolink:Polypeptide|biolink:Protein	TIAM2 Hsap	EGFR_direct_ara-explanatory.json	
